"Plot Title: 2247366"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247366, SEN S/N: 2247366)","Started (LGR S/N: 2247366)","Host Connected (LGR S/N: 2247366)","Stopped (LGR S/N: 2247366)","End Of File (LGR S/N: 2247366)"
1,06/22/16 09:56:43 AM,26.33,Logged,,,
2,06/22/16 09:56:44 AM,26.66,,,,
3,06/22/16 09:56:45 AM,26.66,,,,
4,06/22/16 09:56:46 AM,26.66,,,,
5,06/22/16 09:56:47 AM,26.33,,,,
6,06/22/16 09:56:48 AM,26.66,,,,
7,06/22/16 09:56:49 AM,26.66,,,,
8,06/22/16 09:56:50 AM,26.66,,,,
9,06/22/16 09:56:51 AM,26.66,,,,
10,06/22/16 09:56:52 AM,26.66,,,,
11,06/22/16 09:56:53 AM,26.66,,,,
12,06/22/16 09:56:54 AM,26.66,,,,
13,06/22/16 09:56:55 AM,26.66,,,,
14,06/22/16 09:56:56 AM,26.66,,,,
15,06/22/16 09:56:57 AM,26.66,,,,
16,06/22/16 09:56:58 AM,26.66,,,,
17,06/22/16 09:56:59 AM,26.66,,,,
18,06/22/16 09:57:00 AM,26.66,,,,
19,06/22/16 09:57:01 AM,26.66,,,,
20,06/22/16 09:57:02 AM,26.33,,,,
21,06/22/16 09:57:03 AM,26.66,,,,
22,06/22/16 09:57:04 AM,26.66,,,,
23,06/22/16 09:57:05 AM,26.66,,,,
24,06/22/16 09:57:06 AM,26.66,,,,
25,06/22/16 09:57:07 AM,26.66,,,,
26,06/22/16 09:57:08 AM,26.66,,,,
27,06/22/16 09:57:09 AM,26.66,,,,
28,06/22/16 09:57:10 AM,26.66,,,,
29,06/22/16 09:57:11 AM,27.00,,,,
30,06/22/16 09:57:12 AM,26.66,,,,
31,06/22/16 09:57:13 AM,26.66,,,,
32,06/22/16 09:57:14 AM,26.66,,,,
33,06/22/16 09:57:15 AM,26.66,,,,
34,06/22/16 09:57:16 AM,26.66,,,,
35,06/22/16 09:57:17 AM,26.66,,,,
36,06/22/16 09:57:18 AM,26.66,,,,
37,06/22/16 09:57:19 AM,26.66,,,,
38,06/22/16 09:57:20 AM,26.66,,,,
39,06/22/16 09:57:21 AM,26.66,,,,
40,06/22/16 09:57:22 AM,26.66,,,,
41,06/22/16 09:57:23 AM,26.66,,,,
42,06/22/16 09:57:24 AM,26.66,,,,
43,06/22/16 09:57:25 AM,26.66,,,,
44,06/22/16 09:57:26 AM,26.66,,,,
45,06/22/16 09:57:27 AM,26.66,,,,
46,06/22/16 09:57:28 AM,26.66,,,,
47,06/22/16 09:57:29 AM,26.66,,,,
48,06/22/16 09:57:30 AM,26.66,,,,
49,06/22/16 09:57:31 AM,26.66,,,,
50,06/22/16 09:57:32 AM,26.66,,,,
51,06/22/16 09:57:33 AM,26.66,,,,
52,06/22/16 09:57:34 AM,26.66,,,,
53,06/22/16 09:57:35 AM,26.66,,,,
54,06/22/16 09:57:36 AM,26.66,,,,
55,06/22/16 09:57:37 AM,26.66,,,,
56,06/22/16 09:57:38 AM,26.66,,,,
57,06/22/16 09:57:39 AM,27.00,,,,
58,06/22/16 09:57:40 AM,26.66,,,,
59,06/22/16 09:57:41 AM,26.66,,,,
60,06/22/16 09:57:42 AM,26.66,,,,
61,06/22/16 09:57:43 AM,26.66,,,,
62,06/22/16 09:57:44 AM,26.66,,,,
63,06/22/16 09:57:45 AM,26.66,,,,
64,06/22/16 09:57:46 AM,26.66,,,,
65,06/22/16 09:57:47 AM,26.66,,,,
66,06/22/16 09:57:48 AM,26.66,,,,
67,06/22/16 09:57:49 AM,26.66,,,,
68,06/22/16 09:57:50 AM,26.66,,,,
69,06/22/16 09:57:51 AM,26.66,,,,
70,06/22/16 09:57:52 AM,26.66,,,,
71,06/22/16 09:57:53 AM,26.66,,,,
72,06/22/16 09:57:54 AM,26.66,,,,
73,06/22/16 09:57:55 AM,26.66,,,,
74,06/22/16 09:57:56 AM,26.66,,,,
75,06/22/16 09:57:57 AM,26.66,,,,
76,06/22/16 09:57:58 AM,26.66,,,,
77,06/22/16 09:57:59 AM,26.66,,,,
78,06/22/16 09:58:00 AM,26.66,,,,
79,06/22/16 09:58:01 AM,26.66,,,,
80,06/22/16 09:58:02 AM,26.66,,,,
81,06/22/16 09:58:03 AM,26.66,,,,
82,06/22/16 09:58:04 AM,26.66,,,,
83,06/22/16 09:58:05 AM,26.66,,,,
